Date,ProductID,ProductName,Category,UnitsSold,UnitPrice,IsPromotion,IsHoliday
2025-05-25,P004,Yoga Mat,Fitness,61,37.87,False,False
2025-05-26,P004,Yoga Mat,Fitness,69,41.63,True,False
2025-05-27,P004,Yoga Mat,Fitness,47,39.81,False,False
2025-05-28,P004,Yoga Mat,Fitness,49,37.81,False,False
2025-05-29,P004,Yoga Mat,Fitness,48,36.07,False,False
2025-05-30,P004,Yoga Mat,Fitness,52,42.54,False,False
2025-05-31,P004,Yoga Mat,Fitness,62,39.38,False,False
2025-06-01,P004,Yoga Mat,Fitness,53,36.57,False,False
2025-06-02,P004,Yoga Mat,Fitness,41,41.85,False,False
2025-06-03,P004,Yoga Mat,Fitness,38,38.51,False,False
2025-06-04,P004,Yoga Mat,Fitness,50,37.1,False,False
2025-06-05,P004,Yoga Mat,Fitness,41,42.03,False,False
2025-06-06,P004,Yoga Mat,Fitness,36,43.94,False,False
2025-06-07,P004,Yoga Mat,Fitness,80,40.24,True,False
2025-06-08,P004,Yoga Mat,Fitness,68,41.2,False,False
2025-06-09,P004,Yoga Mat,Fitness,46,41.78,False,False
2025-06-10,P004,Yoga Mat,Fitness,50,37.21,False,False
2025-06-11,P004,Yoga Mat,Fitness,46,41.49,False,False
2025-06-12,P004,Yoga Mat,Fitness,45,36.69,False,False
2025-06-13,P004,Yoga Mat,Fitness,49,42.02,False,False
2025-06-14,P004,Yoga Mat,Fitness,52,39.07,False,False
2025-06-15,P004,Yoga Mat,Fitness,54,38.52,False,False
2025-06-16,P004,Yoga Mat,Fitness,45,38.22,False,False
2025-06-17,P004,Yoga Mat,Fitness,40,40.43,False,False
2025-06-18,P004,Yoga Mat,Fitness,48,40.86,False,False
2025-06-19,P004,Yoga Mat,Fitness,42,41.52,False,False
2025-06-20,P004,Yoga Mat,Fitness,39,41.27,False,False
2025-06-21,P004,Yoga Mat,Fitness,54,40.14,False,False
2025-06-22,P004,Yoga Mat,Fitness,46,41.98,False,False
2025-06-23,P004,Yoga Mat,Fitness,42,36.44,False,False
2025-06-24,P004,Yoga Mat,Fitness,41,43.64,False,False
2025-06-25,P004,Yoga Mat,Fitness,46,36.9,False,False
2025-06-26,P004,Yoga Mat,Fitness,43,40.75,False,False
2025-06-27,P004,Yoga Mat,Fitness,40,43.82,False,False
2025-06-28,P004,Yoga Mat,Fitness,52,43.47,False,False
2025-06-29,P004,Yoga Mat,Fitness,55,42.89,False,False
2025-06-30,P004,Yoga Mat,Fitness,42,38.92,False,False
2025-07-01,P004,Yoga Mat,Fitness,39,42.1,False,False
2025-07-02,P004,Yoga Mat,Fitness,48,42.16,True,False
2025-07-03,P004,Yoga Mat,Fitness,33,36.54,False,False
2025-07-04,P004,Yoga Mat,Fitness,36,36.32,False,False
2025-07-05,P004,Yoga Mat,Fitness,42,42.31,False,False
2025-07-06,P004,Yoga Mat,Fitness,44,41.03,False,False
2025-07-07,P004,Yoga Mat,Fitness,37,39.32,False,False
2025-07-08,P004,Yoga Mat,Fitness,39,36.66,False,False
2025-07-09,P004,Yoga Mat,Fitness,36,40.93,False,False
2025-07-10,P004,Yoga Mat,Fitness,38,38.48,False,False
2025-07-11,P004,Yoga Mat,Fitness,36,37.63,False,False
2025-07-12,P004,Yoga Mat,Fitness,32,40.29,False,False
2025-07-13,P004,Yoga Mat,Fitness,37,41.07,False,False
2025-07-14,P004,Yoga Mat,Fitness,34,41.45,False,False
2025-07-15,P004,Yoga Mat,Fitness,28,41.59,False,False
2025-07-16,P004,Yoga Mat,Fitness,37,42.77,False,False
2025-07-17,P004,Yoga Mat,Fitness,41,36.69,False,False
2025-07-18,P004,Yoga Mat,Fitness,40,39.63,False,False
2025-07-19,P004,Yoga Mat,Fitness,39,38.47,False,False
2025-07-20,P004,Yoga Mat,Fitness,47,41.93,False,False
2025-07-21,P004,Yoga Mat,Fitness,33,41.66,False,False
2025-07-22,P004,Yoga Mat,Fitness,31,37.31,False,False
2025-07-23,P004,Yoga Mat,Fitness,29,40.18,False,False
2025-07-24,P004,Yoga Mat,Fitness,30,41.77,False,False
2025-07-25,P004,Yoga Mat,Fitness,30,37.02,False,False
2025-07-26,P004,Yoga Mat,Fitness,39,38.15,False,False
2025-07-27,P004,Yoga Mat,Fitness,54,42.17,True,False
2025-07-28,P004,Yoga Mat,Fitness,31,42.46,False,False
2025-07-29,P004,Yoga Mat,Fitness,33,36.51,False,False
2025-07-30,P004,Yoga Mat,Fitness,37,40.61,False,False
2025-07-31,P004,Yoga Mat,Fitness,35,39.64,False,False
2025-08-01,P004,Yoga Mat,Fitness,23,40.0,False,False
2025-08-02,P004,Yoga Mat,Fitness,24,38.94,False,False
2025-08-03,P004,Yoga Mat,Fitness,41,36.82,False,False
2025-08-04,P004,Yoga Mat,Fitness,23,41.78,False,False
2025-08-05,P004,Yoga Mat,Fitness,41,40.07,True,False
2025-08-06,P004,Yoga Mat,Fitness,24,42.9,False,False
2025-08-07,P004,Yoga Mat,Fitness,21,39.77,False,False
2025-08-08,P004,Yoga Mat,Fitness,32,37.2,False,False
2025-08-09,P004,Yoga Mat,Fitness,39,42.86,False,False
2025-08-10,P004,Yoga Mat,Fitness,33,43.31,False,False
2025-08-11,P004,Yoga Mat,Fitness,17,39.35,False,False
2025-08-12,P004,Yoga Mat,Fitness,27,39.33,False,False
2025-08-13,P004,Yoga Mat,Fitness,31,38.17,False,False
2025-08-14,P004,Yoga Mat,Fitness,22,38.98,False,False
2025-08-15,P004,Yoga Mat,Fitness,30,43.22,False,False
2025-08-16,P004,Yoga Mat,Fitness,35,42.43,False,False
2025-08-17,P004,Yoga Mat,Fitness,38,43.63,False,False
2025-08-18,P004,Yoga Mat,Fitness,30,39.72,False,False
2025-08-19,P004,Yoga Mat,Fitness,25,42.76,False,False
2025-08-20,P004,Yoga Mat,Fitness,48,40.42,True,False
2025-08-21,P004,Yoga Mat,Fitness,29,37.61,False,False
2025-08-22,P004,Yoga Mat,Fitness,30,38.43,False,False
2025-08-23,P004,Yoga Mat,Fitness,31,39.71,False,False
2025-08-24,P004,Yoga Mat,Fitness,34,39.95,False,False
2025-08-25,P004,Yoga Mat,Fitness,26,37.56,False,False
2025-08-26,P004,Yoga Mat,Fitness,30,42.08,False,False
2025-08-27,P004,Yoga Mat,Fitness,39,36.05,False,False
2025-08-28,P004,Yoga Mat,Fitness,24,37.86,False,False
2025-08-29,P004,Yoga Mat,Fitness,23,42.72,False,False
2025-08-30,P004,Yoga Mat,Fitness,60,43.61,True,False
2025-08-31,P004,Yoga Mat,Fitness,36,41.26,False,False
2025-09-01,P004,Yoga Mat,Fitness,28,41.82,False,False
2025-09-02,P004,Yoga Mat,Fitness,37,40.24,False,False
2025-09-03,P004,Yoga Mat,Fitness,29,39.94,False,False
2025-09-04,P004,Yoga Mat,Fitness,41,43.98,False,False
2025-09-05,P004,Yoga Mat,Fitness,36,36.74,False,False
2025-09-06,P004,Yoga Mat,Fitness,37,43.18,False,False
2025-09-07,P004,Yoga Mat,Fitness,50,41.61,False,False
2025-09-08,P004,Yoga Mat,Fitness,30,43.8,False,False
2025-09-09,P004,Yoga Mat,Fitness,37,36.76,False,False
2025-09-10,P004,Yoga Mat,Fitness,35,42.56,False,False
2025-09-11,P004,Yoga Mat,Fitness,40,40.54,False,False
2025-09-12,P004,Yoga Mat,Fitness,42,43.71,False,False
2025-09-13,P004,Yoga Mat,Fitness,42,38.09,False,False
2025-09-14,P004,Yoga Mat,Fitness,38,42.41,False,False
2025-09-15,P004,Yoga Mat,Fitness,37,41.88,False,False
2025-09-16,P004,Yoga Mat,Fitness,32,38.18,False,False
2025-09-17,P004,Yoga Mat,Fitness,46,37.62,False,False
2025-09-18,P004,Yoga Mat,Fitness,37,40.68,False,False
2025-09-19,P004,Yoga Mat,Fitness,34,37.31,False,False
2025-09-20,P004,Yoga Mat,Fitness,45,39.25,False,False
2025-09-21,P004,Yoga Mat,Fitness,38,43.72,False,False
2025-09-22,P004,Yoga Mat,Fitness,32,38.47,False,False
2025-09-23,P004,Yoga Mat,Fitness,44,36.96,False,False
2025-09-24,P004,Yoga Mat,Fitness,35,41.49,False,False
2025-09-25,P004,Yoga Mat,Fitness,49,41.58,True,False
2025-09-26,P004,Yoga Mat,Fitness,41,42.69,False,False
2025-09-27,P004,Yoga Mat,Fitness,53,36.73,False,False
2025-09-28,P004,Yoga Mat,Fitness,51,38.85,False,False
2025-09-29,P004,Yoga Mat,Fitness,45,41.42,False,False
2025-09-30,P004,Yoga Mat,Fitness,52,43.93,True,False
2025-10-01,P004,Yoga Mat,Fitness,33,39.24,False,False
2025-10-02,P004,Yoga Mat,Fitness,48,41.98,False,False
2025-10-03,P004,Yoga Mat,Fitness,39,39.7,False,False
2025-10-04,P004,Yoga Mat,Fitness,69,37.12,True,False
2025-10-05,P004,Yoga Mat,Fitness,57,42.64,False,False
2025-10-06,P004,Yoga Mat,Fitness,45,37.05,False,False
2025-10-07,P004,Yoga Mat,Fitness,45,38.98,False,False
2025-10-08,P004,Yoga Mat,Fitness,54,41.16,False,False
2025-10-09,P004,Yoga Mat,Fitness,40,38.07,False,False
2025-10-10,P004,Yoga Mat,Fitness,48,36.17,False,False
2025-10-11,P004,Yoga Mat,Fitness,53,43.22,False,False
2025-10-12,P004,Yoga Mat,Fitness,54,37.03,False,False
2025-10-13,P004,Yoga Mat,Fitness,52,42.63,False,False
2025-10-14,P004,Yoga Mat,Fitness,47,36.34,False,False
2025-10-15,P004,Yoga Mat,Fitness,48,37.34,False,False
2025-10-16,P004,Yoga Mat,Fitness,51,42.57,False,False
2025-10-17,P004,Yoga Mat,Fitness,44,36.24,False,False
2025-10-18,P004,Yoga Mat,Fitness,51,37.38,False,False
2025-10-19,P004,Yoga Mat,Fitness,50,37.5,False,False
2025-10-20,P004,Yoga Mat,Fitness,55,43.07,True,False
2025-10-21,P004,Yoga Mat,Fitness,57,40.95,False,False
2025-10-22,P004,Yoga Mat,Fitness,41,38.36,False,False
2025-10-23,P004,Yoga Mat,Fitness,46,40.41,False,False
2025-10-24,P004,Yoga Mat,Fitness,46,38.24,False,False
2025-10-25,P004,Yoga Mat,Fitness,59,37.6,False,False
2025-10-26,P004,Yoga Mat,Fitness,61,40.21,False,False
2025-10-27,P004,Yoga Mat,Fitness,52,42.42,False,False
2025-10-28,P004,Yoga Mat,Fitness,45,43.92,False,False
2025-10-29,P004,Yoga Mat,Fitness,47,38.87,False,False
2025-10-30,P004,Yoga Mat,Fitness,50,39.88,False,False
2025-10-31,P004,Yoga Mat,Fitness,47,40.02,False,False
2025-11-01,P004,Yoga Mat,Fitness,67,37.44,False,False
2025-11-02,P004,Yoga Mat,Fitness,61,37.75,False,False
2025-11-03,P004,Yoga Mat,Fitness,53,42.23,False,False
2025-11-04,P004,Yoga Mat,Fitness,52,43.93,False,False
2025-11-05,P004,Yoga Mat,Fitness,55,42.13,False,False
2025-11-06,P004,Yoga Mat,Fitness,50,43.79,False,False
2025-11-07,P004,Yoga Mat,Fitness,43,41.25,False,False
2025-11-08,P004,Yoga Mat,Fitness,61,42.53,False,False
2025-11-09,P004,Yoga Mat,Fitness,56,36.45,False,False
2025-11-10,P004,Yoga Mat,Fitness,47,37.76,False,False
2025-11-11,P004,Yoga Mat,Fitness,52,42.38,False,False
2025-11-12,P004,Yoga Mat,Fitness,56,42.71,False,False
2025-11-13,P004,Yoga Mat,Fitness,50,37.41,False,False
2025-11-14,P004,Yoga Mat,Fitness,51,42.45,False,False
2025-11-15,P004,Yoga Mat,Fitness,92,43.31,True,False
2025-11-16,P004,Yoga Mat,Fitness,61,41.6,False,False
2025-11-17,P004,Yoga Mat,Fitness,62,40.51,False,False
2025-11-18,P004,Yoga Mat,Fitness,52,37.51,False,False
2025-11-19,P004,Yoga Mat,Fitness,40,43.05,False,False
2025-11-20,P004,Yoga Mat,Fitness,53,38.47,False,False
2025-11-21,P004,Yoga Mat,Fitness,51,36.72,False,False
2025-11-22,P004,Yoga Mat,Fitness,65,37.75,False,False
2025-11-23,P004,Yoga Mat,Fitness,62,36.01,False,False
2025-11-24,P004,Yoga Mat,Fitness,48,37.61,False,False
2025-11-25,P004,Yoga Mat,Fitness,43,41.74,False,False
2025-11-26,P004,Yoga Mat,Fitness,47,42.75,False,False
2025-11-27,P004,Yoga Mat,Fitness,44,36.18,False,False
2024-11-27,P005,Coffee Maker,Home,36,73.77,False,False
2024-11-28,P005,Coffee Maker,Home,42,77.84,False,False
2024-11-29,P005,Coffee Maker,Home,47,83.27,False,False
2024-11-30,P005,Coffee Maker,Home,49,81.38,False,False
2024-12-01,P005,Coffee Maker,Home,42,77.16,False,False
2024-12-02,P005,Coffee Maker,Home,42,83.72,False,False
2024-12-03,P005,Coffee Maker,Home,46,82.23,False,False
2024-12-04,P005,Coffee Maker,Home,38,77.08,False,False
2024-12-05,P005,Coffee Maker,Home,40,80.99,False,False
2024-12-06,P005,Coffee Maker,Home,41,81.82,False,False
2024-12-07,P005,Coffee Maker,Home,46,82.65,False,False
2024-12-08,P005,Coffee Maker,Home,54,78.05,False,False
2024-12-09,P005,Coffee Maker,Home,42,76.71,False,False
2024-12-10,P005,Coffee Maker,Home,45,72.03,False,False
2024-12-11,P005,Coffee Maker,Home,39,81.17,False,False
2024-12-12,P005,Coffee Maker,Home,41,84.33,False,False
2024-12-13,P005,Coffee Maker,Home,47,74.91,False,False
2024-12-14,P005,Coffee Maker,Home,51,84.94,False,False
2024-12-15,P005,Coffee Maker,Home,62,82.23,False,False
2024-12-16,P005,Coffee Maker,Home,43,79.94,False,False
2024-12-17,P005,Coffee Maker,Home,46,73.24,False,False
2024-12-18,P005,Coffee Maker,Home,50,77.11,False,False
2024-12-19,P005,Coffee Maker,Home,39,87.41,False,False
2024-12-20,P005,Coffee Maker,Home,37,82.72,False,False
2024-12-21,P005,Coffee Maker,Home,110,77.37,True,True
2024-12-22,P005,Coffee Maker,Home,91,75.35,False,True
2024-12-23,P005,Coffee Maker,Home,68,77.61,False,True
2024-12-24,P005,Coffee Maker,Home,113,83.53,True,True
2024-12-25,P005,Coffee Maker,Home,69,79.01,False,True
2024-12-26,P005,Coffee Maker,Home,73,74.66,False,True
2024-12-27,P005,Coffee Maker,Home,81,86.11,False,True
2024-12-28,P005,Coffee Maker,Home,98,78.01,False,True
2024-12-29,P005,Coffee Maker,Home,99,84.62,False,True
2024-12-30,P005,Coffee Maker,Home,80,84.13,False,True
2024-12-31,P005,Coffee Maker,Home,80,79.22,False,True
2025-01-01,P005,Coffee Maker,Home,73,72.53,True,False
2025-01-02,P005,Coffee Maker,Home,54,76.18,False,False
2025-01-03,P005,Coffee Maker,Home,48,77.47,False,False
2025-01-04,P005,Coffee Maker,Home,57,74.57,False,False
2025-01-05,P005,Coffee Maker,Home,61,87.07,False,False
2025-01-06,P005,Coffee Maker,Home,50,77.41,False,False
2025-01-07,P005,Coffee Maker,Home,49,86.29,False,False
2025-01-08,P005,Coffee Maker,Home,55,78.9,False,False
2025-01-09,P005,Coffee Maker,Home,56,81.72,False,False
2025-01-10,P005,Coffee Maker,Home,52,72.86,False,False
2025-01-11,P005,Coffee Maker,Home,70,87.59,False,False
2025-01-12,P005,Coffee Maker,Home,57,80.87,False,False
2025-01-13,P005,Coffee Maker,Home,51,80.64,False,False
2025-01-14,P005,Coffee Maker,Home,49,76.76,False,False
2025-01-15,P005,Coffee Maker,Home,43,78.29,False,False
2025-01-16,P005,Coffee Maker,Home,52,79.86,False,False
2025-01-17,P005,Coffee Maker,Home,52,72.06,False,False
2025-01-18,P005,Coffee Maker,Home,71,85.18,False,False
2025-01-19,P005,Coffee Maker,Home,67,79.69,False,False
2025-01-20,P005,Coffee Maker,Home,48,75.31,False,False
2025-01-21,P005,Coffee Maker,Home,63,87.63,False,False
2025-01-22,P005,Coffee Maker,Home,59,73.85,False,False
2025-01-23,P005,Coffee Maker,Home,56,79.54,False,False
2025-01-24,P005,Coffee Maker,Home,52,76.24,False,False
2025-01-25,P005,Coffee Maker,Home,59,78.2,False,False
2025-01-26,P005,Coffee Maker,Home,62,78.1,False,False
2025-01-27,P005,Coffee Maker,Home,59,72.71,False,False
2025-01-28,P005,Coffee Maker,Home,63,76.21,False,False
2025-01-29,P005,Coffee Maker,Home,61,81.03,False,False
2025-01-30,P005,Coffee Maker,Home,51,83.14,False,False
2025-01-31,P005,Coffee Maker,Home,48,82.69,False,False
2025-02-01,P005,Coffee Maker,Home,65,78.62,False,False
2025-02-02,P005,Coffee Maker,Home,55,75.64,False,False
2025-02-03,P005,Coffee Maker,Home,55,78.19,False,False
2025-02-04,P005,Coffee Maker,Home,52,87.45,False,False
2025-02-05,P005,Coffee Maker,Home,51,86.98,False,False
2025-02-06,P005,Coffee Maker,Home,45,75.77,False,False
2025-02-07,P005,Coffee Maker,Home,55,78.32,False,False
2025-02-08,P005,Coffee Maker,Home,61,72.56,False,False
2025-02-09,P005,Coffee Maker,Home,57,80.27,False,False
2025-02-10,P005,Coffee Maker,Home,38,87.72,False,False
2025-02-11,P005,Coffee Maker,Home,52,87.19,False,False
2025-02-12,P005,Coffee Maker,Home,61,87.18,False,False
2025-02-13,P005,Coffee Maker,Home,60,75.39,False,False
2025-02-14,P005,Coffee Maker,Home,49,72.68,False,False
2025-02-15,P005,Coffee Maker,Home,59,82.93,False,False
2025-02-16,P005,Coffee Maker,Home,64,85.16,False,False
2025-02-17,P005,Coffee Maker,Home,46,81.52,False,False
2025-02-18,P005,Coffee Maker,Home,52,83.63,False,False
2025-02-19,P005,Coffee Maker,Home,54,73.39,False,False
2025-02-20,P005,Coffee Maker,Home,56,80.83,False,False
2025-02-21,P005,Coffee Maker,Home,49,80.32,False,False
2025-02-22,P005,Coffee Maker,Home,59,72.2,False,False
2025-02-23,P005,Coffee Maker,Home,55,81.4,False,False
2025-02-24,P005,Coffee Maker,Home,45,73.8,False,False
2025-02-25,P005,Coffee Maker,Home,48,81.07,False,False
2025-02-26,P005,Coffee Maker,Home,50,87.44,False,False
2025-02-27,P005,Coffee Maker,Home,53,73.69,False,False
2025-02-28,P005,Coffee Maker,Home,44,84.57,False,False
2025-03-01,P005,Coffee Maker,Home,65,86.08,False,False
2025-03-02,P005,Coffee Maker,Home,56,76.23,False,False
2025-03-03,P005,Coffee Maker,Home,47,81.15,False,False
2025-03-04,P005,Coffee Maker,Home,43,74.76,False,False
2025-03-05,P005,Coffee Maker,Home,34,81.89,False,False
2025-03-06,P005,Coffee Maker,Home,50,78.43,False,False
2025-03-07,P005,Coffee Maker,Home,49,86.06,False,False
2025-03-08,P005,Coffee Maker,Home,53,72.79,False,False
2025-03-09,P005,Coffee Maker,Home,54,76.3,False,False
2025-03-10,P005,Coffee Maker,Home,47,77.41,False,False
2025-03-11,P005,Coffee Maker,Home,36,76.98,False,False
2025-03-12,P005,Coffee Maker,Home,41,85.73,False,False
2025-03-13,P005,Coffee Maker,Home,48,87.56,False,False
2025-03-14,P005,Coffee Maker,Home,37,76.81,False,False
2025-03-15,P005,Coffee Maker,Home,53,84.38,False,False
2025-03-16,P005,Coffee Maker,Home,44,83.66,False,False
2025-03-17,P005,Coffee Maker,Home,45,73.43,False,False
2025-03-18,P005,Coffee Maker,Home,42,86.61,False,False
2025-03-19,P005,Coffee Maker,Home,33,79.75,False,False
2025-03-20,P005,Coffee Maker,Home,47,77.98,False,False
2025-03-21,P005,Coffee Maker,Home,37,84.66,False,False
2025-03-22,P005,Coffee Maker,Home,45,83.35,False,False
2025-03-23,P005,Coffee Maker,Home,49,84.49,False,False
2025-03-24,P005,Coffee Maker,Home,46,81.1,False,False
2025-03-25,P005,Coffee Maker,Home,35,86.0,False,False
2025-03-26,P005,Coffee Maker,Home,56,72.92,True,False
2025-03-27,P005,Coffee Maker,Home,41,72.81,False,False
2025-03-28,P005,Coffee Maker,Home,42,75.19,False,False
2025-03-29,P005,Coffee Maker,Home,47,79.43,False,False
2025-03-30,P005,Coffee Maker,Home,44,86.77,False,False
2025-03-31,P005,Coffee Maker,Home,34,75.87,False,False
2025-04-01,P005,Coffee Maker,Home,38,79.14,False,False
2025-04-02,P005,Coffee Maker,Home,32,79.59,False,False
2025-04-03,P005,Coffee Maker,Home,22,77.51,False,False
2025-04-04,P005,Coffee Maker,Home,39,76.14,False,False
2025-04-05,P005,Coffee Maker,Home,66,73.45,True,False
2025-04-06,P005,Coffee Maker,Home,32,72.79,False,False
2025-04-07,P005,Coffee Maker,Home,31,84.48,False,False
2025-04-08,P005,Coffee Maker,Home,39,75.54,False,False
2025-04-09,P005,Coffee Maker,Home,46,75.31,False,False
2025-04-10,P005,Coffee Maker,Home,35,80.21,False,False
2025-04-11,P005,Coffee Maker,Home,32,87.47,False,False
2025-04-12,P005,Coffee Maker,Home,41,79.59,False,False
2025-04-13,P005,Coffee Maker,Home,49,74.77,False,False
2025-04-14,P005,Coffee Maker,Home,31,75.58,False,False
2025-04-15,P005,Coffee Maker,Home,30,87.09,False,False
2025-04-16,P005,Coffee Maker,Home,32,83.35,False,False
2025-04-17,P005,Coffee Maker,Home,29,86.33,False,False
2025-04-18,P005,Coffee Maker,Home,35,79.34,False,False
2025-04-19,P005,Coffee Maker,Home,49,76.83,False,False
2025-04-20,P005,Coffee Maker,Home,42,81.98,False,False
2025-04-21,P005,Coffee Maker,Home,33,72.12,False,False
2025-04-22,P005,Coffee Maker,Home,32,87.46,False,False
2025-04-23,P005,Coffee Maker,Home,26,80.98,False,False
2025-04-24,P005,Coffee Maker,Home,38,76.52,False,False
2025-04-25,P005,Coffee Maker,Home,33,79.71,False,False
2025-04-26,P005,Coffee Maker,Home,39,76.42,False,False
2025-04-27,P005,Coffee Maker,Home,56,76.43,False,False
2025-04-28,P005,Coffee Maker,Home,35,87.24,False,False
2025-04-29,P005,Coffee Maker,Home,30,75.01,False,False
2025-04-30,P005,Coffee Maker,Home,31,75.84,False,False
2025-05-01,P005,Coffee Maker,Home,39,85.72,False,False
2025-05-02,P005,Coffee Maker,Home,34,78.47,False,False
2025-05-03,P005,Coffee Maker,Home,50,74.24,True,False
2025-05-04,P005,Coffee Maker,Home,45,79.96,False,False
2025-05-05,P005,Coffee Maker,Home,30,86.51,False,False
2025-05-06,P005,Coffee Maker,Home,43,83.79,False,False
2025-05-07,P005,Coffee Maker,Home,39,87.92,False,False
2025-05-08,P005,Coffee Maker,Home,32,77.49,False,False
2025-05-09,P005,Coffee Maker,Home,41,82.98,False,False
2025-05-10,P005,Coffee Maker,Home,42,79.61,False,False
2025-05-11,P005,Coffee Maker,Home,46,77.74,False,False
2025-05-12,P005,Coffee Maker,Home,37,74.72,False,False
2025-05-13,P005,Coffee Maker,Home,31,80.93,False,False
2025-05-14,P005,Coffee Maker,Home,32,79.53,False,False
2025-05-15,P005,Coffee Maker,Home,40,83.6,False,False
2025-05-16,P005,Coffee Maker,Home,34,86.6,False,False
2025-05-17,P005,Coffee Maker,Home,41,86.39,False,False
2025-05-18,P005,Coffee Maker,Home,38,75.56,False,False
2025-05-19,P005,Coffee Maker,Home,38,85.94,False,False
2025-05-20,P005,Coffee Maker,Home,47,86.19,False,False
2025-05-21,P005,Coffee Maker,Home,31,81.37,False,False
2025-05-22,P005,Coffee Maker,Home,37,73.88,False,False
2025-05-23,P005,Coffee Maker,Home,44,82.15,False,False
2025-05-24,P005,Coffee Maker,Home,44,81.93,False,False
2025-05-25,P005,Coffee Maker,Home,47,75.11,False,False
2025-05-26,P005,Coffee Maker,Home,32,82.89,False,False
2025-05-27,P005,Coffee Maker,Home,40,78.61,False,False
2025-05-28,P005,Coffee Maker,Home,37,74.41,False,False
2025-05-29,P005,Coffee Maker,Home,44,77.48,False,False
2025-05-30,P005,Coffee Maker,Home,45,86.29,False,False
2025-05-31,P005,Coffee Maker,Home,60,74.29,False,False
2025-06-01,P005,Coffee Maker,Home,51,74.89,False,False
2025-06-02,P005,Coffee Maker,Home,42,77.32,False,False
2025-06-03,P005,Coffee Maker,Home,41,77.01,False,False
2025-06-04,P005,Coffee Maker,Home,39,79.23,False,False
2025-06-05,P005,Coffee Maker,Home,43,84.38,False,False
2025-06-06,P005,Coffee Maker,Home,40,74.53,False,False
2025-06-07,P005,Coffee Maker,Home,51,84.48,False,False
2025-06-08,P005,Coffee Maker,Home,57,78.94,False,False
2025-06-09,P005,Coffee Maker,Home,37,78.86,False,False
2025-06-10,P005,Coffee Maker,Home,48,72.07,False,False
2025-06-11,P005,Coffee Maker,Home,50,83.69,False,False
2025-06-12,P005,Coffee Maker,Home,43,86.27,False,False
2025-06-13,P005,Coffee Maker,Home,51,80.5,True,False
2025-06-14,P005,Coffee Maker,Home,50,72.07,False,False
2025-06-15,P005,Coffee Maker,Home,60,75.62,False,False
2025-06-16,P005,Coffee Maker,Home,45,76.99,False,False
2025-06-17,P005,Coffee Maker,Home,40,80.05,False,False
2025-06-18,P005,Coffee Maker,Home,61,73.04,True,False
2025-06-19,P005,Coffee Maker,Home,50,87.18,False,False
2025-06-20,P005,Coffee Maker,Home,49,80.32,False,False
2025-06-21,P005,Coffee Maker,Home,55,78.94,False,False
2025-06-22,P005,Coffee Maker,Home,54,74.14,False,False
2025-06-23,P005,Coffee Maker,Home,45,79.84,False,False
2025-06-24,P005,Coffee Maker,Home,43,74.64,False,False
2025-06-25,P005,Coffee Maker,Home,75,84.99,True,False
2025-06-26,P005,Coffee Maker,Home,46,75.59,False,False
2025-06-27,P005,Coffee Maker,Home,74,75.38,True,False
2025-06-28,P005,Coffee Maker,Home,66,80.07,False,False
2025-06-29,P005,Coffee Maker,Home,64,83.38,False,False
2025-06-30,P005,Coffee Maker,Home,47,78.0,False,False
2025-07-01,P005,Coffee Maker,Home,51,84.34,False,False
2025-07-02,P005,Coffee Maker,Home,70,81.5,True,False
2025-07-03,P005,Coffee Maker,Home,45,73.73,False,False
2025-07-04,P005,Coffee Maker,Home,52,72.77,False,False
2025-07-05,P005,Coffee Maker,Home,55,79.11,False,False
2025-07-06,P005,Coffee Maker,Home,67,76.04,False,False
2025-07-07,P005,Coffee Maker,Home,49,75.29,False,False
2025-07-08,P005,Coffee Maker,Home,52,72.15,False,False
2025-07-09,P005,Coffee Maker,Home,53,73.62,False,False
2025-07-10,P005,Coffee Maker,Home,50,81.96,False,False
2025-07-11,P005,Coffee Maker,Home,55,78.7,False,False
2025-07-12,P005,Coffee Maker,Home,60,80.19,False,False
2025-07-13,P005,Coffee Maker,Home,67,76.52,False,False
2025-07-14,P005,Coffee Maker,Home,46,79.96,False,False
2025-07-15,P005,Coffee Maker,Home,53,84.45,False,False
2025-07-16,P005,Coffee Maker,Home,62,87.57,False,False
2025-07-17,P005,Coffee Maker,Home,48,78.56,False,False
2025-07-18,P005,Coffee Maker,Home,49,80.77,False,False
2025-07-19,P005,Coffee Maker,Home,66,83.01,False,False
2025-07-20,P005,Coffee Maker,Home,90,75.75,True,False
2025-07-21,P005,Coffee Maker,Home,55,73.42,False,False
2025-07-22,P005,Coffee Maker,Home,56,81.19,False,False
2025-07-23,P005,Coffee Maker,Home,57,87.19,False,False
2025-07-24,P005,Coffee Maker,Home,59,73.2,False,False
2025-07-25,P005,Coffee Maker,Home,55,86.48,False,False
2025-07-26,P005,Coffee Maker,Home,63,79.31,False,False
2025-07-27,P005,Coffee Maker,Home,68,76.23,False,False
2025-07-28,P005,Coffee Maker,Home,63,85.01,False,False
2025-07-29,P005,Coffee Maker,Home,53,85.64,False,False
2025-07-30,P005,Coffee Maker,Home,49,82.83,False,False
2025-07-31,P005,Coffee Maker,Home,59,73.85,False,False
2025-08-01,P005,Coffee Maker,Home,74,86.24,True,False
2025-08-02,P005,Coffee Maker,Home,53,74.21,False,False
2025-08-03,P005,Coffee Maker,Home,68,77.26,False,False
2025-08-04,P005,Coffee Maker,Home,51,87.28,False,False
